moment_id,comment_id,gender,age,city,province,profession,education,content,reply_num,thumbs_up_num,vote_option_id
98473952,99022641,1,29,六盘水,贵州,建筑/房地产,2,女生变冷淡估计就是不想理你了,0,0,3
98473952,99022241,1,38,广元,四川,政府机构,2,👍,0,0,1
98473952,99019216,1,26,上海,上海,生产/制造,2,基本可以结束了,0,0,3
98473952,99019100,1,26,上海,上海,生产/制造,2,大概率她不打算和你进一步感情，又不想伤害你，让关系彻底破裂，就采取这种方式,0,0,3
98473952,99017374,1,40,青岛,山东,生物/制药,3,，,0,0,1
98473952,99015713,1,31,成都,四川,IT/互联网,2,拉到,0,0,3
98473952,99012557,2,34,乐山,四川,咨询/顾问,1,会不会是你单方面觉得你们聊的很好呢,0,0,2
98473952,99011470,2,31,文山,云南,政府机构,2,是个好姑娘！因为不确定所以不耽误，不接收你的礼物，因为不确定所以不会吊着你让你花钱，这样她才心安，是个好姑娘！,0,0,1
98473952,99006461,1,28,平顶山,河南,生产/制造,2,不能去陪她，明确告诉她你对她的感情，然后最好自己的事情，一切随缘。,0,0,2
98473952,98992095,1,36,昆明,云南,生产/制造,2,互删吧,0,0,3
98473952,98986629,1,25,哈尔滨,黑龙江,交通运输,2,放弃吧兄弟,0,0,3
98473952,98986311,1,37,深圳,广东,生产/制造,1,冰块要怎么融化？唯有烈焰,0,0,3
98473952,98978840,1,33,上海,上海,生产/制造,1,要么去西藏，要么拜拜,0,0,3
98473952,98975967,1,25,嘉兴,浙江,金融,2,下一个吧，命里无时莫强求,0,0,3
98473952,98974814,1,28,广州,广东,通信/电子,2,想想自己要什么,0,0,3
98473952,98970735,1,30,厦门,福建,交通运输,2,给彼此都放一年假吧，要是一年以后都还单着还有意向再在一起,0,0,2
98473952,98965533,1,29,广州,广东,生产/制造,2,不行就下一个。感情是强求不来的。你有没有过错,0,0,2
98473952,98964256,2,31,徐州,江苏,咨询/顾问,2,"我觉得你首先得判断下  你是不是她喜欢的类型  
如果是  继续努力  如果不是  别折腾了  只会更厌弃",0,0,3
98473952,98962650,1,29,苏州,江苏,传媒/艺术,3,保持关系，不必勉强,0,0,3
98473952,98962229,1,27,嘉兴,浙江,生物/制药,2,分手吧 其实你也只是因为没有得到的所以才难以放下 会有更适合你的人在下一个,0,0,3
98473952,98961101,1,24,德阳,四川,医疗/护理,2,异地恋还是算了吧,0,0,3
98473952,98954876,2,29,合肥,安徽,金融,1,嗯，感情是两个人的事，问题在她对异地恋没有信心不愿意再尝试，所以要么你打动她用实际行动证明异地恋的可能性，要么你就好好收拾自己的心情，把感情放心里吧…谨代表个人观点🤫,0,0,2
98473952,98946509,1,18,六安,安徽,学生,1,不行算了吧，真的,0,0,2
98473952,98946497,1,33,南京,江苏,教育/科研,2,"收了礼物却想退钱给你是说明确实对异地恋很有压力，而且你遇到“对的人了”！后面冷淡了其实也是对方逃避异地恋的一种表现，不是针对你，而是任何人。
         需要你给她足够的安全感和信任，坚定信心，也就一年而已，能挺得过去，期间多去西藏看望她，哪怕冒着高反也要去，用实际行动为这份感情铺好路。我相信这是评论区里能给你的最好的答案。",0,0,2
98473952,98933973,2,21,郑州,河南,学生,2,她不喜欢异地的话，那你们在一年时间就当朋友好啦，等不了那就say886啊，如果一年后你觉得还想跟她在一起就继续发展咯。,0,0,3
98473952,98932556,1,25,重庆,重庆,交通运输,1,人家只是单纯的走肾不走心,0,0,3
98473952,98925901,1,36,大连,辽宁,金融,2,没戏了，没看上你，想那你当备胎，还不想有什么道德责任情感压力。,0,0,3
98473952,98923162,1,30,莆田,福建,商贸/采购,2,异地恋不靠谱，除非每个月都过去陪对方,0,0,3
98473952,98923005,1,28,东营,山东,通信/电子,1,千万别给什么对方空间慢慢来，现在她已经有分开的想法了，你给她空间，她只会慢慢强化这个思想，应该是真诚趁热打铁，解决这个问题,0,0,2
98473952,98918687,1,38,南昌,江西,IT/互联网,2,冷淡就是答案  还挽回什么,0,0,3
98473952,98909492,1,31,石家庄,河北,建筑/房地产,2,"“考虑”就是不喜欢
“不是吧不是吧，我跟你聊一聊，玩几次就爱上我啦？你是缺爱嘛，怎么拒绝你你才肯放弃，烦死了，鱼池里留着吧”
                   ——每日水泥封心语录",0,1,3
98473952,98907149,1,34,抚州,江西,生产/制造,2,去西藏的是她又不是你并且她一定会回来。所以她在那边大概率不会谈，她在看你愿不愿意等她一年。 问题到你了，你愿意等吗？远远的陪着边远无聊的她？,0,0,3
98473952,98901043,1,33,惠州,广东,政府机构,2,童锦程：当一个女人影响你情绪的时候，不要犹豫，删了她。先拍着一个，别让恋爱技巧生疏了。她回来的时候没找到更好的就接着追。[得意],0,0,3
98473952,98894419,1,33,广州,广东,生产/制造,2,两情若是久长时，又岂在朝朝暮暮。,0,0,1
98473952,98893320,1,31,郴州,湖南,其他职业,2,直接找下家吧，不要耽误双方,0,1,3
98473952,98889662,2,36,长沙,湖南,医疗/护理,2,我为什么感觉，她对你不感兴趣呢[发呆],0,0,3
98473952,98877715,1,29,江门,广东,高级管理,1,"  不就一年而已，争取一两个月见一次面，平时多沟通就行了。
  一朝被蛇咬十年怕井绳，女方不想欠你什么，也不想对你有什么期待，那你就把钱收了，整的想她亏欠你怎么样，性质就变了。
  而想挽回局势，归根到底还是在于的你和她想法对不对的上，先和人家充分沟通一下，因为她不管怎么说她一年后还得回来的，只要表明你等的起，以后如果她同意，会定期去找她，态度要明确，思想要端正",0,0,2
98473952,98876615,2,32,沈阳,辽宁,自由职业,2,异地考验太大了，异国中，岌岌可危,0,0,3
98473952,98873793,1,35,长春,吉林,生产/制造,2,醒醒吧，放弃吧，女生明显已经准备放弃你了,0,0,3
98473952,98862788,1,32,深圳,广东,商贸/采购,2,养鱼养的好，转角遇到猫,0,0,3
98473952,98861503,1,34,衢州,浙江,政府机构,2,别挽回了，下一个吧,0,0,3
98473952,98857986,1,33,杭州,浙江,生产/制造,1,人家对你没感觉,0,0,3
98473952,98857798,2,26,深圳,广东,IT/互联网,1,要么等，要么分手，异地恋被出轨过，心里会有旮瘩，容易缺乏安全感,0,0,3
98473952,98854370,1,39,重庆,重庆,自由职业,2,放弃吧，你只是个无聊时的备胎。,0,0,3
98473952,98853103,2,37,韶关,广东,金融,2,她不想欠你，所以才在收到礼物后把q转你。那她内心说不定觉得你们有除了异地以外，还有其它不适合的地方。尊重她的想法吧,0,0,3
98473952,98852086,1,30,深圳,广东,通信/电子,2,下一个,0,0,3
98473952,98842438,1,30,长春,吉林,生产/制造,1,一年又不是分开三五年，太着急了，有时间就去看看呗！又不是朋友都做不成了,0,0,1
98473952,98841332,1,32,石家庄,河北,财会/审计,2,换一下位,0,0,3
98473952,98832782,2,31,北京,北京,教育/科研,3,放手吧，女生冷淡就是拒绝。,0,0,3
98473952,98830900,1,35,黄冈,湖北,教育/科研,2,不用挽回，换人！,0,0,3
98473952,98827920,1,24,北京,北京,学生,3,放手吧兄弟，数字时代，没那么多必须一定，强求不来的,0,0,3
98473952,98825581,2,43,广州,广东,人事/行政,2,把自己的身份定位是朋友就好了，有空分享一下日常。引导他也分享日常，让你们做普通的朋友，时间长了，你们就有感情了。,0,1,3
98473952,98820542,1,33,成都,四川,自由职业,2,🤣尽你所能,0,0,3
98473952,98818462,2,30,扬州,江苏,政府机构,2,不分手干啥呢  明显不喜欢你啊,0,0,3
98473952,98818153,1,37,杭州,浙江,交通运输,2,有信心你就等她一年，没信心就该干嘛干嘛。,0,0,3
98473952,98813852,1,26,重庆,重庆,通信/电子,2,这个女孩一朝被蛇咬十年怕井绳，比较担心异地恋所以决定和你分手了，收到礼物想把钱转你，是不想欠你什么,0,1,1
98473952,98802032,1,26,阜阳,安徽,政府机构,2,A和B结合，,0,0,3
98473952,98796341,1,29,杭州,浙江,IT/互联网,1,分吧，要么你陪她，要么他陪你。赶快分，现在不愿意分只是感情作祟，慢慢就会冲淡的,0,0,3
98473952,98796232,2,34,成都,四川,教育/科研,2,挽留一下试试？,0,0,3
98473952,98795543,1,27,邵阳,湖南,教育/科研,2,握不住的沙不如扬了它,0,0,3
98473952,98793776,1,23,南京,江苏,学生,1,为什么要那么卑微呢？还是那句话  人家都那么明显了  天平⚖️已经不平衡了,0,1,3
98473952,98790292,1,36,苏州,江苏,IT/互联网,2,任性，估计仍没把婚姻大事放在重要位置,0,0,3
98473952,98789294,2,31,天津,天津,财会/审计,1,我就是那种对这人不感冒，他所谓的“礼物”“惊喜”我都不喜欢，不接受，你强迫我接受，我就会想方设法把钱给你,0,0,3
98473952,98788958,2,31,天津,天津,财会/审计,1,我觉得你希望不大,0,0,3
98473952,98788836,2,31,北京,北京,传媒/艺术,2,有种有缘无份的感觉呀😂一年的话并不是很长，我不提倡你们现在的关系就为对方互相牺牲，她不相信异地恋，但是不得不异地，那你就给足她安全感，既然你们两个聊的来也出去玩过，那应该有很多话题，可以多聊天呀，适当的时间再见见面，多沟通，能看出这是个好女孩，你们两个难得有缘，好好珍惜哟。。最后，再送你们个羡慕的眼神🤗,0,0,2
98473952,98787038,2,33,天津,天津,生产/制造,2,先确认她是不是对你有感觉，但单纯是因为异地恋而拒绝吧，如果只是因为异地恋，那你又确实喜欢，一年内只要能保持住联络，偶尔去见一次，证明了异地恋不影响你们感情，一年后她正好回来也不存在异地恋的问题了。但如果她是因为没感觉，那就没必要非得强求了。,0,0,1
98473952,98786097,1,26,武汉,湖北,生产/制造,3,😼😼肯定选B啊，剩下的就👂天命了，毕竟你都表白过一次，真诚的表达自己心意就好。其他的就看缘分了,0,0,2
98473952,98785359,2,25,南昌,江西,学生,3,只有我觉得真正的爱情应该可以熬过异地恋的嘛，上一段男方因为异地劈腿，我觉得是件好事（先说声抱歉），毕竟要是和这个男的结婚后劈腿，万一有孩子了。。。,0,0,2
98473952,98781679,1,28,深圳,广东,广告/市场,2,天涯何处无芳草,0,0,3
98473952,98778851,1,34,太原,山西,建筑/房地产,2,你是真闲，她就是不想和你好,0,0,3
98473952,98778769,1,34,沈阳,辽宁,服务业,2,①【调整你们之间的关系】你们聊的很好，是确定恋爱关系了吗？——应该没有吧。所以，把这段关系看成是亲密的朋友关系，偏暧昧且双方都还在克制着，可内心依然蠢蠢欲动的那种；②在她出发前帮着准备一些在西藏支援可能需要的东西——目的为，担心你支援新疆土壤的发展而不是去支援建设了。③保持联系，不给对方确定恋爱关系的压力，对外——好朋友的关系。④要是有条件去拜访一下潜在的丈母娘，嗯……太TM有道儿了！,0,0,3
98473952,98775153,2,32,北京,北京,医疗/护理,3,放弃，在萌芽的时候熄灭这段感情,0,0,3
98473952,98773167,2,27,昆明,云南,商贸/采购,2,别挽回，对双方都好。结局显而易见,0,0,3
98473952,98773131,1,38,抚顺,辽宁,教育/科研,3,放弃吧,0,0,3
98473952,98770174,1,30,上饶,江西,生产/制造,2,下一位,0,0,3
98473952,98770119,2,22,青岛,山东,学生,2,想投稿，在哪里可以投,0,0,2
98473952,98765095,1,38,珠海,广东,IT/互联网,2,看你能坚持多久了,0,0,3
98473952,98765085,1,33,苏州,江苏,IT/互联网,1,66,0,0,2
98473952,98762996,2,26,蚌埠,安徽,医疗/护理,1,她要是喜欢你，她就会接受你，目前看她不喜欢你，你看你送的东西她都变着法还给你，最后都不太想联系你了，真的，她不喜欢你,0,0,3
98473952,98761756,1,38,大连,辽宁,IT/互联网,2,没希望了，把钱要回来吧,0,0,1
98473952,98758513,1,31,沈阳,辽宁,建筑/房地产,2,放弃吧，换个人，人家对你不感兴趣,0,0,3
98473952,98754360,1,28,开封,河南,IT/互联网,1,我感觉这是有情况,0,0,1
98473952,98752531,1,31,南昌,江西,其他职业,2,算了吧。人家已经拒绝了,0,0,3
98473952,98751716,1,32,北京,北京,通信/电子,2,注意！藤主是女生,0,0,3
98473952,98751250,1,30,武汉,湖北,教育/科研,2,一年而已，很快就过去，看对方以后的意愿，如果有意愿在一起就一起拼搏，如果没有的话，建议哥们下一个吧，不要吊死自己啦🙈,0,0,1
98473952,98749855,1,23,黔南,贵州,医疗/护理,1,该换人了,0,0,3
98473952,98747301,1,31,上海,上海,IT/互联网,2,女生想看到你的决心，去西藏一年怎么表现,0,0,2
98473952,98743878,2,29,天津,天津,政府机构,2,让我来说！！！我今年才回来！也是去了一年！实际上时间过得很快的，抓住机会啊兄弟，我走的一年和很多朋友不联系了，经常联系的就两三个人，这时候你每天关心她你就赢了，当然前提是她没有遇到更喜欢或更合适的人，加油看好你！,0,0,2
98473952,98741731,1,34,西安,陕西,金融,3,她已经在放弃你了。,0,0,3
98473952,98739663,1,34,西安,陕西,警察,1,女生只是需要安全感，满足她的点才有故事，别想太多，爱情是冲动的，没有值不值只有爱不爱。,0,0,3
98473952,98738747,1,35,广州,广东,其他职业,2,保持联系，对的人，会回来的,0,0,3
98473952,98737310,1,29,石家庄,河北,生产/制造,1,别想了，凉了,0,0,3
98473952,98736313,1,34,泉州,福建,建筑/房地产,1,"放她离开
真想和你在一起，她会摆平这些",0,0,3
98473952,98734061,1,45,唐山,河北,建筑/房地产,2,距离产生没,0,0,3
98473952,98733138,2,41,上海,上海,传媒/艺术,2,或者等他回来，如果你还没变心的话,0,0,3
98473952,98732841,2,41,上海,上海,传媒/艺术,2,你也可以申请去西藏支援一年,0,0,3
98473952,98732222,1,27,贵阳,贵州,生产/制造,3,下一个,0,0,3
98473952,98731723,1,37,苏州,江苏,政府机构,2,人家的倾向已经很明显了，你也读懂了，只是你放不下 😐,0,1,2
98473952,98729182,2,29,长沙,湖南,金融,1,如果有心就退回到朋友的位置安心等她回来，异地恋狗都不谈,0,0,3
98473952,98726346,1,31,泰安,山东,生产/制造,1,如果不要一定地步，就算了，时间都挺珍贵的。她对你冷淡，就是因为你送的东西你没收钱吧，她只是暂时想和你做朋友，不想欠你,0,0,3
98473952,98725797,2,32,佛山,广东,医疗/护理,2,喜欢就努力，没有铁石心肠,0,0,3
98473952,98725625,1,35,毕节,贵州,生产/制造,1,投A,0,0,1
98473952,98725454,1,25,天津,天津,生产/制造,2,这就是拒绝了，转钱，划清界限,0,0,1
98473952,98720731,1,30,武汉,湖北,其他职业,2,耐心等待一下,0,0,1
98473952,98719542,2,33,黔东南,贵州,政府机构,2,回来再说吧！有缘回来也还能继续！你们感情基础薄，不适合这么长距离的异地。,0,0,3
98473952,98719157,1,24,三亚,海南,建筑/房地产,1,不要紧追不放，不然你会给的压力太大，她就会不断的远离你，适当的给她足够的空间，以退为进！,0,0,1
98473952,98718497,1,32,长沙,湖南,金融,3,换个,0,0,3
98473952,98714916,1,33,扬州,江苏,生产/制造,1,再见吧 都冷淡了 不需要联系了,0,0,3
98473952,98712707,1,36,泰安,山东,销售,2,一起玩过几次？,0,0,1
98473952,98711888,2,23,西安,陕西,学生,2,有请下一位心动嘉宾,0,0,3
98473952,98709940,2,35,郑州,河南,政府机构,3,一起玩过几次😂😂这个说法真棒,0,0,3
98473952,98709802,1,34,北京,北京,IT/互联网,2,一年而已，西藏没有出国,0,0,3
98473952,98707901,1,21,忻州,山西,学生,1,去西藏陪她一年,0,0,3
98473952,98707637,2,26,盐城,江苏,教育/科研,1,放弃吧,0,0,3
98473952,98706691,1,25,深圳,广东,学生,3,不扩展自己的异性资源永远会患得患失,0,0,3
98473952,98706097,1,23,天津,天津,生产/制造,1,可以找个时间去陪陪她，异地并不是两个人不见面,0,0,3
98473952,98705665,1,34,济宁,山东,生产/制造,2,很明显你出局了,0,0,3
98473952,98704375,1,28,鞍山,辽宁,传媒/艺术,1,能正常谈恋爱还需要什么告白[得意],0,0,1
98473952,98704020,1,31,北京,北京,生产/制造,3,可以分了,0,0,3
98473952,98703734,1,39,潍坊,山东,交通运输,1,果断放弃,0,1,3
98473952,98703213,1,33,惠州,广东,生产/制造,1,异地恋安静一点，对四个人都好。😂,0,0,3
98473952,98702436,2,28,青岛,山东,教育/科研,4,如果真的喜欢真的有决心，让她见到行动，不一定是去陪她，她受过伤害，需要的是感受到自己被坚定的选择。,0,0,2
98473952,98700275,2,24,宿迁,江苏,学生,2,别追了，无望,0,0,3
98473952,98697391,1,35,厦门,福建,IT/互联网,1,西藏只能玩几天比较好，长期住不太好,0,0,3
98473952,98696595,2,33,济南,山东,政府机构,3,A,0,0,1
98473952,98694694,1,37,包头,内蒙古,生产/制造,2,一起去西藏,0,0,3
98473952,98692705,1,37,淄博,山东,金融,3,试过异地，时间不长，我不太能接受异地。,0,0,3
98473952,98692497,1,27,洛阳,河南,法律,2,放弃吧,0,0,3
98473952,98691924,1,27,呼和浩特,内蒙古,服务业,1,我可以在特殊节日里抽空去陪她一天。,0,0,1
98473952,98690686,1,27,广州,广东,建筑/房地产,2,她不喜欢你,0,0,3
98473952,98690508,1,39,深圳,广东,IT/互联网,1,你们没办法继续下去了。傻孩子，快跑,0,0,2
98473952,98690440,1,29,九江,江西,生产/制造,2,好好处，去西藏也不要怕，都有心的话，不会因为距离,0,0,2
98473952,98689911,1,31,阜阳,安徽,生产/制造,1,冷漠就是不在乎，没必要了，下一个,0,0,2
98473952,98689821,1,40,广州,广东,其他职业,2,"一朝被蛇咬，十年怕井绳。
自然而然吧",0,0,1
98473952,98689371,1,31,日照,山东,建筑/房地产,1,看你的情况，着急结婚就赶紧下一个，不着急，喜欢她，等她两年又怎样，你不会去看她吗，交通便利，信息发达,0,0,3
98473952,98687450,2,48,上海,上海,财会/审计,2,一年还好吧,0,0,3
98473952,98683275,1,39,长沙,湖南,政府机构,3,她已经很明确的表达自己的意见了，上赶着不是买卖，你有这闲工夫去跪舔另外的女生不香吗？[发呆],0,1,3
98473952,98682609,2,33,北京,北京,高级管理,3,我觉得首先要坦诚自己的情感，然后摆出相应的态度，受过伤害的女生对被伤害的点会形成应激反应吧，在没有感受到肯定的安全感之前不太敢轻易去开始,0,0,3
98473952,98682373,1,40,青岛,山东,财会/审计,2,看发展有意保持，无意换个,0,0,1
98473952,98681696,1,29,苏州,江苏,IT/互联网,2,关于异地恋，我一向主张长痛不如短痛[吃瓜][吃瓜],0,0,3
98473952,98679500,1,30,厦门,福建,IT/互联网,2,挽回？就目前情况而言，你也清楚对方不考虑异地，包括你所描述的，明显对方是不考虑你了，那要挽回就是去西藏了，如果你是想不去西藏的情况就要挽回，双方可以聊聊，看看双方真实想法，看有没有可以协商的余地，没有就放弃。。。很好抉择,0,0,3
98473952,98679058,1,29,沧州,河北,教育/科研,2,你们并不合适。,0,0,3
98473952,98678763,1,21,北京,北京,学生,2,小心点，我是隔壁老王,0,0,3
98473952,98678230,1,33,长沙,湖南,教育/科研,2,当然是放弃啊，无论如何你们现阶段不合适，硬搞没任何意义,0,0,3
98473952,98676432,1,25,上海,上海,其他职业,2,异地恋，狗都不谈,0,0,3
98473952,98676340,1,40,石家庄,河北,IT/互联网,2,他对你不感冒，可以做哥们儿吧！,0,0,3
98473952,98675859,1,29,广州,广东,政府机构,2,收钱断绝关系🙉,0,0,3
98473952,98675135,1,34,成都,四川,法律,1,西藏不太好找对象的，不用太担心，保持好关心和关系很重要，毕竟过去只有一年时间,0,0,2
98473952,98671319,1,28,上海,上海,IT/互联网,3,收了钱，分手，再找其他的，叽叽歪歪的,0,0,3
98473952,98671061,1,35,襄阳,湖北,人事/行政,2,换人吧,0,0,3
98473952,98669491,1,29,广州,广东,其他职业,2,坐上火车去拉萨！,0,0,2
98473952,98669321,1,27,南京,江苏,IT/互联网,2,成年人的时间都很宝贵，直接下一个,0,0,3
98473952,98667084,1,37,广州,广东,销售,2,之前主动要退钱，特别是现在开始疏远你，说明这期间人家已经做了决定！因为你中间可能没能打消她对异地的顾虑，虽然只有一年时间！,0,0,3
98473952,98665772,1,31,岳阳,湖南,生产/制造,2,有时候，把事情感情放一放不是坏事，恰好你可以利用这段有距离的时间去治愈她上一段感情中受到的伤害，我相信在一起应该是水到渠成的事，如果真心喜欢她，就保护好她。,0,0,1
98473952,98663081,1,33,日照,山东,通信/电子,2,刚看到一句话，如果洗澡的时候，水忽冷忽热，那就是有人和你共享水资源了。[叹气],0,0,3
98473952,98662851,1,43,合肥,安徽,建筑/房地产,1,如果可以的话最好是去她身边,0,0,1
98473952,98661663,2,31,石家庄,河北,教育/科研,3,她不喜欢你,0,0,3
98473952,98661477,1,37,南昌,江西,建筑/房地产,2,有没有可能是那几次玩的不太好[吃瓜],0,0,2
98473952,98661038,1,34,防城港,广西,政府机构,2,拿个分就跑,0,0,1
98473952,98660893,2,32,杭州,浙江,人事/行政,1,真遇到真爱 一年有什么等不起的呢 给她足够的安全感阿 ,0,0,1
98473952,98660720,2,33,北京,北京,教育/科研,3,都要退钱了就是跟你说再见啦 不用再坚持了,0,0,3
98473952,98659814,1,31,清远,广东,建筑/房地产,1,说 挽回  你自己都知道对方的意思  不要再自己骗自己了,0,0,3
98473952,98658745,1,35,哈尔滨,黑龙江,其他职业,1,这投票选项比总选A的人还不走心…,0,0,1
98473952,98658185,1,25,芜湖,安徽,生产/制造,2,表白 不回应，说明她也在犹豫，犹豫也是一种态度～,0,0,3
98473952,98657208,1,31,杭州,浙江,IT/互联网,2,五年啊，这时间不短，很难坚持。,0,0,3
98473952,98657018,1,32,梅州,广东,医疗/护理,2,a➕b，要不直接拉倒,0,0,1
98473952,98656076,1,24,南通,江苏,学生,3,放弃,0,0,3
98473952,98656045,2,24,商丘,河南,教育/科研,2,我和她都觉得你现在是上头，因为你们认识的还很短暂,0,0,3
98473952,98654691,1,29,唐山,河北,生产/制造,2,放弃吧,0,0,3
98473952,98654621,2,34,临沂,山东,教育/科研,2,她不喜欢你，给你转钱是不想欠你的，如果喜欢你会用礼物的方式给你,0,0,3
98473952,98654283,1,39,北京,北京,建筑/房地产,2,你确定上一段异地恋是男方出轨而不是双方都出轨吗？人家说得很明白了，对异地恋不感兴趣，就是拒绝的意思。再有，我就见过因为五一、十一长假没见面就感情变淡或没感情了的人。,0,0,3
98473952,98654133,1,44,上海,上海,自由职业,2,放弃吧，七夕情人节的礼物到要退,0,0,3
98473952,98652915,1,30,武汉,湖北,销售,1,她不想吊着你，说明女孩人很好，值得追取，勇敢表明心意吧╮(￣▽￣)╭,0,0,2
98473952,98652913,1,33,承德,河北,政府机构,1,11111,0,0,1
98473952,98652146,1,28,郑州,河南,人事/行政,2,建议换人，别自讨苦吃。😓,0,1,3
98473952,98652090,1,32,南澳大利亚,澳大利亚,学生,4,人家在婉拒，😅,0,0,3
98473952,98651799,1,46,郑州,河南,法律,3,"“如果你爱上了一个爱而不得的人，不妨看看下面这段话;林徽因说：“不道德也好，不光明正大也罢。我只是爱了一个觉得值得的人，即使不能在一起，也会继续爱的，那是心的方向，赌上余生又何妨，爱没有什么值得不值得，只有愿不愿意。我只想把我所有的好都给你，心甘情愿就是最好的答案。
人生中，总有那么一个人，，曾经陪你走过青葱岁月，让你肆意地哭，开心地笑，尽情地闹，刻骨铭心地爱。
其实，爱没有对错，真正的爱本身就没有对错，也不说值不值得，无需衡量利弊，因为真爱无价，相比于那些价值观和道德观而言，在真正的爱情面前，那些说教的鸡汤和人生大道理，根本就不值一提。",0,0,1
98473952,98651288,1,27,无锡,江苏,生产/制造,3,明摆着不喜欢😂,0,0,3
98473952,98649341,1,37,杭州,浙江,建筑/房地产,2,磕长头去西藏感动她,0,1,1
98473952,98649100,1,22,广州,广东,学生,2,菜,0,0,3
98473952,98648660,1,27,深圳,广东,财会/审计,1,抬走，下一位痴情种[偷笑],0,0,3
98473952,98648060,1,34,西安,陕西,金融,2,兄弟换人吧，你已经完犊子了,0,1,3
98473952,98647913,1,26,济南,山东,财会/审计,2,关键词是冷淡 没有女生会对心里喜欢的人冷淡的 虽然不想告诉你事实 但是还是祝好吧🤞,0,1,1
98473952,98647832,1,22,济南,山东,学生,2,不是对异地恋不感兴趣，是对跟你异地恋不太感兴趣[和平],0,2,3
98473952,98644231,1,34,厦门,福建,教育/科研,2,换人，或者保留联系方式，这段时间彼此再看看,0,0,3
98473952,98643350,1,21,南京,江苏,学生,2,才一年而已,0,0,3
98473952,98642556,1,28,大连,辽宁,其他职业,3,中华儿女千千万实在不行咱就换,0,0,1
98473952,98641970,2,23,成都,四川,医疗/护理,2,明确你能不能等 告诉她你的真实感受 给足她时间考虑 ,0,0,1
98473952,98641417,1,33,深圳,广东,交通运输,2,没戏,0,0,3
98473952,98640718,1,32,成都,四川,教育/科研,2,已经寄了…还费啥力啊😂,0,0,3
98473952,98640346,1,28,石家庄,河北,学生,2,时间会冲淡一切，异地恋两个人都痛苦,0,0,2
98473952,98639435,1,28,兰州市,甘肃,金融,3,只能说，你并不能让她产生足够的冲动，你觉得愉快的聊天，只是自以为,0,0,2
98473952,98639197,2,34,太原,山西,教育/科研,3,直接分，异地恋狗都不谈，你自己也会受不了的！！,0,2,3
98473952,98639187,1,29,安顺,贵州,生产/制造,2,当你发出这种疑问的时候，说明你们的这几次相处以后，你没有感受到她对你的喜欢，所以吧，我觉得你可以放弃了[偷笑],0,0,1
98473952,98638430,1,28,红河,云南,医疗/护理,2,比较好奇玩过几次是什么意思可能比较重要。从退钱两种可能，一是这个女生真的有原则，落落大方，但前提得了解她谈过几次，上一段的一些情况，以这些来验证。第二种可能你遇到了高手，如果玩确实指那方面，或者之前谈过很多次，但是给人感觉家教很好，说白了可能只是和你玩玩罢了。,0,1,3
98473952,98638302,1,30,合肥,安徽,教育/科研,4,对方缺得是心动吗？不是！是安全感！这种时候就不要push对方，给她时间慢慢积累感情啊兄弟,0,0,1
98473952,98637859,1,41,广州,广东,自由职业,2,你不找她，她会找你吗？断联就有答案啦🍓,0,1,3
98473952,98637679,1,27,东莞,广东,物流/仓储,2,事事报备，给她安全感,0,0,3
98473952,98636525,1,33,天津,天津,自由职业,2,渣渣辉：5年，你知道我这5年是怎么过的吗[宕机],0,0,3
98473952,98636506,1,25,北京,北京,教育/科研,3,得先确定她到底是不是真的喜欢你。,0,0,2
98473952,98636342,2,38,贵阳,贵州,人事/行政,2,聊一下看看她考虑得怎么样了,0,1,3
98473952,98636269,1,36,杭州,浙江,IT/互联网,1,现实点，当他选择去西藏后，就已经认为你不重要了。为什么还有这么多人选择A,0,0,2
98473952,98634471,1,35,贵阳,贵州,生产/制造,2,说实话，我个人觉得她可能不是很喜欢你，一年，说实话真不算长，休假时间那么多，交通也方便，并不是很大的问题，但是还是想保持距离，并且你文中说了对你开始冷淡了，我觉得被她不仅仅是对异地恋不感兴趣，更大概率是对你的兴趣不大，你觉得聊的好，可能是单方面的认为。个人看法，不喜轻喷[吃瓜],0,0,3
98473952,98634155,1,28,潮州,广东,自由职业,1,看不上你呗,0,0,1
98473952,98633480,1,36,常德,湖南,农林牧渔,1,不想别勉强，我湖南内三个钟头车别人都不愿意,0,0,3
98473952,98633317,1,39,包头,内蒙古,警察,1,😃,0,0,1
98473952,98632717,1,51,海口,海南,教育/科研,3,问清楚，没爱马上放弃。,0,0,2
98473952,98632434,1,31,云浮,广东,医疗/护理,2,送一首凉凉给你，是我最后的祝福,0,0,3
98473952,98630156,1,29,上海,上海,自由职业,1,太难了。感觉。祝好运,0,0,3
98473952,98628617,2,23,长春,吉林,医疗/护理,2,"不要追得太紧，会给她压力的，感觉她本身并不对你有意思，不然也不会要考虑考虑，但感觉没有要故意吊着你的意思，你也是女生，知道女生不想欠你东西是什么意思，尤其七夕礼物或情人节礼物，所以你还是要做好两个心里准备：1.她最终决定不和你在一起，你要做好放弃和她做恋人的想法；2.她犹豫再三答应了，但可能是因为你对她的热情让她过意不去，或者她也搞不懂自己的心意决定试试，最后可能会因为不合适而分手或闹掰。
以上是我能想到最严重的结果了，剩余的就都是happy ending啦",0,0,3
98473952,98620711,1,26,太原,山西,建筑/房地产,1,散了吧,0,0,3
98473952,98616015,1,28,扬州,江苏,医疗/护理,3,爱不是束缚，顺其自然,0,0,1
